time,step-size,{control}.c.valve,{tank}.t.level
0.0,0.0,false,0.0
0.1,0.1,false,0.1
0.22,0.12,false,0.22
0.33999999999999997,0.12,false,0.33999999999999997
0.45999999999999996,0.12,false,0.45999999999999996
0.58,0.12,false,0.58
0.6399999999999999,0.06,false,0.6399999999999999
0.7,0.06,false,0.7
0.76,0.06,false,0.76
0.8200000000000001,0.06,false,0.8200000000000001
0.8500000000000001,0.03,false,0.8500000000000001
0.8800000000000001,0.03,false,0.8800000000000001
0.9100000000000001,0.03,false,0.9100000000000001
0.9250000000000002,0.015,false,0.9250000000000002
0.9400000000000002,0.015,false,0.9400000000000002
0.9550000000000002,0.015,false,0.9550000000000002
0.9625000000000001,0.0075,false,0.9625000000000001
0.9700000000000001,0.0075,false,0.9700000000000001
0.9775,0.0075,false,0.9775
0.9812500000000001,0.00375,false,0.9812500000000001
0.9850000000000001,0.00375,false,0.9850000000000001
0.9887500000000001,0.00375,false,0.9887500000000001
0.9906250000000001,0.001875,false,0.9906250000000001
0.9925,0.001875,false,0.9925
0.994375,0.001875,false,0.994375
0.99625,0.001875,false,0.99625
0.9984999999999999,0.00225,false,0.9984999999999999
1.0011999999999999,0.0026999999999999997,false,1.0011999999999999
1.0044399999999998,0.0032399999999999994,false,1.0044399999999998
1.0141599999999997,0.009719999999999998,false,1.0141599999999997
1.0433199999999998,0.02915999999999999,false,1.0433199999999998
1.1307999999999998,0.08747999999999997,false,1.1307999999999998
1.2357759999999998,0.10497599999999997,false,1.2357759999999998
1.3617471999999997,0.12597119999999995,false,1.3617471999999997
1.5129126399999997,0.15116543999999993,false,1.5129126399999997
1.6943111679999996,0.18139852799999992,false,1.6943111679999996
1.7850104319999995,0.09069926399999996,false,1.7850104319999995
1.8757096959999995,0.09069926399999996,false,1.8757096959999995
1.9210593279999995,0.04534963199999998,false,1.9210593279999995
1.9437341439999996,0.02267481599999999,false,1.9437341439999996
1.9664089599999997,0.02267481599999999,false,1.9664089599999997
1.9777463679999996,0.011337407999999995,false,1.9777463679999996
1.9890837759999995,0.011337407999999995,false,1.9890837759999995
1.9999999951348988,0.010916219134899248,false,1.9999999951348988
2.013099458096778,0.013099462961879096,false,2.013099458096778
2.0196491895777173,0.006549731480939548,true,2.0196491895777173
2.039298384020536,0.019649194442818645,true,1.999884590373718
2.062877417351918,0.023579033331382372,true,1.9724187607190558
2.091172257349577,0.028294839997658847,true,1.9403781212718492
2.125126065346768,0.03395380799719062,true,1.903211221965777
2.1658706349433965,0.04074456959662874,true,1.8603891095973306
2.214764118459351,0.04889348351595449,true,1.8114508453633138
2.2734362986784964,0.05867218021914539,true,1.7560657828166646
2.343842914941471,0.07040661626297447,true,1.6941138679745895
2.4283308544570406,0.08448793951556936,true,1.625782392453873
2.5297163818757236,0.10138552741868323,true,1.5516726888566372
2.6513790147781435,0.12166263290241987,true,1.4729028138952063
2.7730416476805635,0.12166263290241987,true,1.4039157948942453
2.8947042805829835,0.12166263290241987,true,1.3434966461655058
3.0163669134854034,0.12166263290241987,true,1.2905812776516885
3.1380295463878234,0.12166263290241987,true,1.2442377543835235
3.2596921792902434,0.12166263290241987,true,1.2036498834260312
3.3813548121926633,0.12166263290241987,true,1.168102839250525
3.5030174450950833,0.12166263290241987,true,1.1369705743692575
3.6246800779975032,0.12166263290241987,true,1.1097047935113011
3.746342710899923,0.12166263290241987,true,1.0858252971550502
3.807174027351133,0.060831316451209934,true,1.0750218598503258
3.880171607092585,0.07299757974145192,true,1.0629686650170231
3.9531691868340366,0.07299757974145192,true,1.0518373490505355
4.026166766575488,0.07299757974145192,true,1.0415574027906915
4.0991643463169405,0.07299757974145192,true,1.0320637099134582
4.135663136187667,0.03649878987072596,true,1.0275927320823277
4.179461684032538,0.04379854784487115,true,1.0224571373162146
4.2232602318774095,0.04379854784487115,true,1.0175609576285414
4.245159505799845,0.021899273922435576,true,1.0151991399381686
4.271438634506768,0.02627912870692269,true,1.0124383791111253
4.297717763213691,0.02627912870692269,true,1.0097555763527166
4.323996891920614,0.02627912870692269,true,1.0071485302913474
4.350276020627537,0.02627912870692269,true,1.0046151017175182
4.381810975075844,0.03153495444830723,true,1.001669239709666
4.419652920413813,0.037841945337968676,true,0.9982652973299073
4.465063254819375,0.04541033440556241,false,0.9943616374709081
4.601294258036062,0.1362310032166872,false,1.1287862170461924
4.669409759644406,0.0681155016083436,false,1.1969017186545376
4.751148361574418,0.08173860193001233,false,1.2786403205845516
4.849234683890433,0.09808632231601479,false,1.3767266429005687
4.966938270669651,0.11770358677921774,false,1.494430229679789
5.1081825748047125,0.14124430413506128,false,1.6356745338148535
5.249426878939774,0.14124430413506128,false,1.7769188379499181
5.320049031007304,0.07062215206753064,false,1.84754099001745
5.390671183074835,0.07062215206753064,false,1.9181631420849818
5.4259822591086,0.03531107603376532,false,1.9534742181187477
5.443637797125483,0.01765553801688266,false,1.971129756135631
5.452465566133924,0.00882776900844133,false,1.979957525144072
5.461293335142365,0.00882776900844133,false,1.988785294152513
5.4657072196465855,0.004413884504220665,false,1.9931991786567336
5.470121104150806,0.004413884504220665,false,1.997613063160954
5.4754177655558705,0.005296661405064798,false,2.0029097245660186
5.481773759241948,0.006355993686077757,true,2.009265718252096
5.5008417403001815,0.01906798105823327,true,1.9903822035383094
5.519909721358415,0.01906798105823327,true,1.9683120319301974
5.542791298628295,0.022881577269879924,true,1.9424262472777376
5.570249191352151,0.027457892723855907,true,1.912203589135939
5.603198662620778,0.03294947126862709,true,1.8771103716464732
5.64273802814313,0.0395393655223525,true,1.8366288074344188
5.690185266769953,0.047447238626823,true,1.790298581549913
5.747121953122141,0.0569366863521876,true,1.7377742812095638
5.815445976744766,0.06832402362262512,true,1.678900196698192
5.897434805091916,0.08198882834715014,true,1.6138015523486553
5.995821399108497,0.09838659401658016,true,1.5429868192359557
6.113885311928393,0.11806391281989619,true,1.4674489657262608
6.255562007312268,0.14167669538387542,true,1.3887444648860512
6.397238702696144,0.14167669538387542,true,1.3213021427532312
6.538915398080019,0.14167669538387542,true,1.2635104438527882
6.680592093463894,0.14167669538387542,true,1.2139884173836828
6.8222687888477695,0.14167669538387542,true,1.1715527189656183
6.963945484231645,0.14167669538387542,true,1.1351893342533155
7.10562217961552,0.14167669538387542,true,1.104029348745169
7.176460527307458,0.07083834769193771,true,1.0901635981216353
7.261466544537783,0.08500601723032525,true,1.0748779022141879
7.346472561768109,0.08500601723032525,true,1.0609448911069739
7.431478578998434,0.08500601723032525,true,1.048244860981478
7.51648459622876,0.08500601723032525,true,1.036668701029593
7.558987604843923,0.042503008615162624,true,1.0312706393417082
7.601490613459085,0.042503008615162624,true,1.026116956041
7.643993622074248,0.042503008615162624,true,1.0211965877496174
7.686496630689411,0.042503008615162624,true,1.0164989719454955
7.707748134996992,0.021251504307581312,true,1.014230526789456
7.73324994016609,0.025501805169097575,true,1.0115768517574286
7.7587517453351875,0.025501805169097575,true,1.008995925068548
7.784253550504285,0.025501805169097575,true,1.0064857523861432
7.809755355673383,0.025501805169097575,true,1.0040443940466601
7.8403575218763,0.03060216620291709,true,1.0012029464520753
7.877080121319801,0.03672259944350051,true,0.9979159849043852
7.921147240652001,0.04406711933220061,false,0.9941414237354923
8.053348598648602,0.13220135799660182,false,1.1245367581456438
8.119449277646904,0.06610067899830091,false,1.1906374371439468
8.198770092444866,0.07932081479796109,false,1.26995825194191
8.293955070202419,0.0951849777575533,false,1.3651432296994648
8.408177043511483,0.11422197330906396,false,1.4793652030085314
8.545243411482359,0.13706636797087673,false,1.6164315709794101
8.682309779453234,0.13706636797087673,false,1.753497938950289
8.750842963438673,0.06853318398543837,false,1.822031122935729
8.819376147424112,0.06853318398543837,false,1.8905643069211693
8.85364273941683,0.034266591992719184,false,1.9248308989138885
8.88790933140955,0.034266591992719184,false,1.9590974909066077
8.905042627405908,0.017133295996359592,false,1.9762307869029672
8.913609275404088,0.008566647998179796,false,1.9847974349011468
8.917892599403178,0.004283323999089898,false,1.9890807589002366
8.922175923402268,0.004283323999089898,false,1.9933640828993264
8.926459247401358,0.004283323999089898,false,1.9976474068984162
8.931599236200265,0.005139988798907877,false,2.0027873956973234
8.937767222758955,0.006167986558689453,true,2.0089553822560138
8.956271182435025,0.018503959676068358,true,1.9907373467638614
8.974775142111094,0.018503959676068358,true,1.9693063465452636
8.996979893722376,0.02220475161128203,true,1.9441532440335254
9.023625595655915,0.026645701933538435,true,1.9147621986752998
9.05560043797616,0.03197484232024612,true,1.8806013957612304
9.093970248760456,0.03836981078429534,true,1.8411493910303427
9.14001402170161,0.04604377294115441,true,1.7959342014217168
9.195266549230995,0.05525252752938529,true,1.7445878268043606
9.261569582266258,0.06630303303526235,true,1.6869179713990003
9.341133221908573,0.07956363964231482,true,1.6229965482775002
9.43660958947935,0.09547636757077778,true,1.553260513372954
9.551181230564282,0.11457164108493333,true,1.4786142035236702
9.688667199866202,0.13748596930191997,true,1.400513654909616
9.826153169168123,0.13748596930191997,true,1.3332824583175245
9.963639138470043,0.13748596930191997,true,1.2754079122942834
10.101125107771963,0.13748596930191997,true,1.2255878399591402
10.238611077073884,0.13748596930191997,true,1.182701290032992
10.376097046375804,0.13748596930191997,true,1.1457833154424448
10.513583015677725,0.13748596930191997,true,1.1140032620174132
10.582326000328685,0.06874298465095999,true,1.0998124426017208
10.664817581909837,0.08249158158115198,true,1.0841291359805323
10.74730916349099,0.08249158158115198,true,1.0697944663856478
10.829800745072141,0.08249158158115198,true,1.056692461983279
10.912292326653294,0.08249158158115198,true,1.0447171235756918
10.994783908234446,0.08249158158115198,true,1.0337715670354801
11.036029699025022,0.04124579079057599,true,1.0286569787757103
11.077275489815598,0.04124579079057599,true,1.0237672394835282
11.118521280606174,0.04124579079057599,true,1.0190924642853805
11.15976707139675,0.04124579079057599,true,1.0146232028693052
11.180389966792038,0.020622895395287996,true,1.0124628007136498
11.201012862187326,0.020622895395287996,true,1.0103504203806126
11.221635757582614,0.020622895395287996,true,1.0082849944321512
11.242258652977902,0.020622895395287996,true,1.0062654791574361
11.26288154837319,0.020622895395287996,true,1.004290854045436
11.287629022847536,0.024747474474345593,true,1.0019791555525284
11.317325992216752,0.02969696936921471,true,0.9992861841155901
11.352962355459809,0.035636363243057655,false,0.9961675993220388
11.459871445188982,0.10690908972917296,false,1.1012669845791128
11.513325990053568,0.05345454486458648,false,1.1547215294436997
11.577471443891072,0.06414545383750377,false,1.2188669832812054
11.654445988496077,0.07697454460500451,false,1.2958415278862114
11.746815442022083,0.09236945352600541,false,1.3882109814122192
11.857658786253289,0.1108433442312065,false,1.4990543256434279
11.990670799330736,0.13301201307744778,false,1.6320663387208783
12.123682812408184,0.13301201307744778,false,1.7650783517983286
12.190188818946908,0.06650600653872389,false,1.8315843583370537
12.256694825485631,0.06650600653872389,false,1.8980903648757788
12.289947828754993,0.033253003269361946,false,1.9313433681451413
12.323200832024355,0.033253003269361946,false,1.9645963714145038
12.339827333659036,0.016626501634680973,false,1.981222873049185
12.348140584476377,0.008313250817340486,false,1.9895361238665263
12.352297209885048,0.004156625408670243,false,1.993692749275197
12.356453835293719,0.004156625408670243,false,1.9978493746838677
12.361441785784123,0.0049879504904042915,false,2.002837325174272
12.367427326372608,0.00598554058848515,true,2.008822865762757
12.385383948138063,0.017956621765455448,true,1.9912476863878321
12.403340569903518,0.017956621765455448,true,1.9704345287406548
12.424888516022065,0.021547946118546536,true,1.9459905490430092
12.450746051364321,0.025857535342255843,true,1.9174056195145976
12.481775093775028,0.03102904241070701,true,1.88415037199981
12.519009944667877,0.03723485089284841,true,1.8457006571152925
12.563691765739295,0.0446818210714181,true,1.8015742480014136
12.617309951024996,0.05361818528570172,true,1.751382532298529
12.681651773367838,0.06434182234284205,true,1.694899179367953
12.758861960179248,0.07721018681141047,true,1.6321458375222928
12.85151418435294,0.09265222417369255,true,1.5634912326345225
12.96269685336137,0.11118266900843106,true,1.4897540862515994
13.096116056171487,0.13341920281011727,true,1.4122919379531593
13.229535258981604,0.13341920281011727,true,1.3453140538457948
13.362954461791722,0.13341920281011727,true,1.2874014209271198
13.496373664601839,0.13341920281011727,true,1.237327085252422
13.629792867411956,0.13341920281011727,true,1.1940301573302625
13.763212070222073,0.13341920281011727,true,1.156593335808057
13.89663127303219,0.13341920281011727,true,1.1242234732578742
14.030050475842307,0.13341920281011727,true,1.0962347723235224
14.096760077247366,0.06670960140505863,true,1.08369478215276
14.176811598933435,0.08005152168607035,true,1.0698021808431042
14.256863120619505,0.08005152168607035,true,1.0570704131936532
14.336914642305574,0.08005152168607035,true,1.0454024826263995
14.416966163991644,0.08005152168607035,true,1.034709497373238
14.456991924834679,0.04002576084303518,true,1.0297028788796458
14.497017685677713,0.04002576084303518,true,1.024909993256782
14.537043446520748,0.04002576084303518,true,1.0203217162344251
14.577069207363783,0.04002576084303518,true,1.0159293130580462
14.617094968206818,0.04002576084303518,true,1.0117244218603583
14.637107848628336,0.02001288042151759,true,1.009689778199822
14.657120729049854,0.02001288042151759,true,1.0076990377427342
14.677133609471372,0.02001288042151759,true,1.0057512531530524
14.69714648989289,0.02001288042151759,true,1.0038454975361941
14.721161946398713,0.024015456505821105,true,1.0016127935154404
14.749980494205698,0.028818547806985326,true,0.9990095634598808
14.78456275157408,0.03458225736838239,false,0.9959917298970624
14.888309523679228,0.10374677210514718,false,1.097929117026232
14.940182909731801,0.05187338605257359,false,1.1498025030788066
15.002430972994889,0.06224806326308831,false,1.2120505663418955
15.077128648910595,0.07469767591570596,false,1.286748242257603
15.166765860009441,0.08963721109884715,false,1.3763854533564515
15.274330513328058,0.10756465331861657,false,1.4839501066750707
15.403408097310399,0.12907758398233987,false,1.6130276906574137
15.532485681292739,0.12907758398233987,false,1.7421052746397567
15.66156326527508,0.12907758398233987,false,1.8711828586220998
15.789522563708557,0.12795929843347809,false,1.99914215705558
15.94307372182873,0.1535511581201737,false,2.1526933151757532
16.01984930088882,0.07677557906008685,true,2.229468894235838
16.25017603806908,0.23032673718026053,true,1.9413195378124253
16.36533940665921,0.11516336859013027,true,1.8205324576435993
16.503535448967366,0.13819604230815632,true,1.69424524268542
16.64173149127552,0.13819604230815632,true,1.5856176870370884
16.779927533583678,0.13819604230815632,true,1.4921803121607882
16.918123575891833,0.13819604230815632,true,1.4118089646544674
17.05631961819999,0.13819604230815632,true,1.342676526927771
17.194515660508145,0.13819604230815632,true,1.2832113805251966
17.3327117028163,0.13819604230815632,true,1.232061677824722
17.470907745124457,0.13819604230815632,true,1.18806460988454
17.609103787432613,0.13819604230815632,true,1.1502199717901904
17.74729982974077,0.13819604230815632,true,1.1176674245513722
17.816397850894848,0.06909802115407816,true,1.103140202592629
17.899315476279742,0.08291762538489379,true,1.087091928968565
17.982233101664637,0.08291762538489379,true,1.0724304867449106
18.06515072704953,0.08291762538489379,true,1.0590360311721174
18.148068352434425,0.08291762538489379,true,1.0467990740327937
18.23098597781932,0.08291762538489379,true,1.035619588669178
18.272444790511766,0.041458812692446896,true,1.0303975240271082
18.313903603204214,0.041458812692446896,true,1.0254061923507685
18.35536241589666,0.041458812692446896,true,1.0206353988790589
18.396821228589108,0.041458812692446896,true,1.016075399298667
18.41755063493533,0.020729406346223448,true,1.0138715203729858
18.4424259225508,0.024875287615468138,true,1.011291763100121
18.46730121016627,0.024875287615468138,true,1.0087810137593605
18.492176497781738,0.024875287615468138,true,1.0063374264039002
18.517051785397207,0.024875287615468138,true,1.0039592044656016
18.54690213053577,0.029850345138561763,true,1.0011891618947641
18.582722544702044,0.035820414166274114,true,0.9979819144041373
18.625707041701574,0.042984496999528936,false,0.9942949114613864
18.75466053270016,0.1289534909985868,false,1.1214421000374664
18.819137278199456,0.0644767454992934,false,1.1859188455367522
18.896509372798608,0.07737209459915208,false,1.2632909401358934
18.98935588631759,0.09284651351898249,false,1.3561374536548612
19.100771702540367,0.11141581622277898,false,1.4675532698776215
19.234470682007704,0.13369897946733478,false,1.6012522493449377
19.36816966147504,0.13369897946733478,false,1.734951228812254
19.501868640942376,0.13369897946733478,false,1.8686502082795702
19.631704538800392,0.12983589785801505,false,1.998486106137567
19.78750761623001,0.15580307742961805,false,2.1542891835671574
19.865409154944818,0.07790153871480902,true,2.2321907222819535
20.099113771089243,0.23370461614442706,true,1.939670201856086
20.215966079161458,0.11685230807221353,true,1.8174193383855644
20.356188848848113,0.14022276968665623,true,1.689859171292061
20.49641161853477,0.14022276968665623,true,1.5803787937004679
20.636634388221424,0.14022276968665623,true,1.4864156596696694
20.77685715790808,0.14022276968665623,true,1.40577042669627
20.917079927594735,0.14022276968665623,true,1.3365554769352062
21.05730269728139,0.14022276968665623,true,1.2771507347850184
21.197525466968045,0.14022276968665623,true,1.2261657466847247
21.3377482366547,0.14022276968665623,true,1.1824071355453118
21.477971006341356,0.14022276968665623,true,1.1448506680399424
21.61819377602801,0.14022276968665623,true,1.1126172809475579
21.68830516087134,0.07011138484332811,true,1.098256604980401
21.772438822683334,0.08413366181199373,true,1.082411530399756
21.856572484495327,0.08413366181199373,true,1.0679549021953432
21.94070614630732,0.08413366181199373,true,1.054765055850542
22.024839808119314,0.08413366181199373,true,1.042730987868745
22.066906639025312,0.04206683090599687,true,1.037115365685313
22.11738683611251,0.05048019708719624,true,1.0307078324905612
22.167867033199705,0.05048019708719624,true,1.0246433394873757
22.218347230286902,0.05048019708719624,true,1.018903521328367
22.2435873288305,0.02524009854359812,true,1.0161498964541187
22.2688274273741,0.02524009854359812,true,1.0134709958918835
22.294067525917697,0.02524009854359812,true,1.010864791869884
22.319307624461295,0.02524009854359812,true,1.0083293116433918
22.344547723004894,0.02524009854359812,true,1.0058626360014744
22.369787821548492,0.02524009854359812,true,1.0034628978142648
22.40007593980081,0.030288118252317742,true,1.0006690153366395
22.436421681703592,0.03634574190278129,true,0.9974358608492618
22.48003657198693,0.043614890283337544,false,0.9937214128967137
22.610881242836943,0.13084467085001264,false,1.1227608231799446
22.676303578261948,0.06542233542500632,false,1.1881831586049403
22.754810380771954,0.07850680251000758,false,1.2666899611149354
22.849018543783963,0.09420816301200909,false,1.3608981241269307
22.962068339398375,0.11304979561441089,false,1.4739479197413254
23.097728094135668,0.13565975473729305,false,1.6096076744785988
23.23338784887296,0.13565975473729305,false,1.745267429215872
23.369047603610255,0.13565975473729305,false,1.8809271839531454
23.486730394134597,0.11768279052434155,false,1.9986099744774697
23.627949742763807,0.14121934862920985,false,2.1398293231066554
23.69855941707841,0.07060967431460492,true,2.2104389974212464
23.910388440022224,0.21182902294381478,true,1.947039389994888
24.016302951494133,0.10591451147190739,true,1.8347791025755356
24.143400365260423,0.12709741376628886,true,1.7161034091782357
24.270497779026712,0.12709741376628886,true,1.6127805825080597
24.397595192793002,0.12709741376628886,true,1.522824449069886
24.52469260655929,0.12709741376628886,true,1.444505783157097
24.65179002032558,0.12709741376628886,true,1.3763190659659368
24.77888743409187,0.12709741376628886,true,1.3169535450250582
24.90598484785816,0.12709741376628886,true,1.2652680376160188
25.03308226162445,0.12709741376628886,true,1.2202689938311535
25.16017967539074,0.12709741376628886,true,1.1810913975752628
25.28727708915703,0.12709741376628886,true,1.1469821383712742
25.41437450292332,0.12709741376628886,true,1.1172855343263044
25.54147191668961,0.12709741376628886,true,1.0914307279662592
25.605020623572752,0.06354870688314443,true,1.079786069648317
25.681279071832524,0.0762584482597733,true,1.0668365049359227
25.757537520092296,0.0762584482597733,true,1.054919808649483
25.833795968352067,0.0762584482597733,true,1.0439535983144501
25.91005441661184,0.0762584482597733,true,1.033862062353344
25.948183640741725,0.03812922412988665,true,1.029122273024545
25.993938709697588,0.04575506895586398,true,1.0236885259087658
26.03969377865345,0.04575506895586398,true,1.018519129425302
26.062571313131382,0.02287753447793199,true,1.016029518928516
26.0900243545049,0.027453041373518387,true,1.0131227879801303
26.11747739587842,0.027453041373518387,true,1.01030174900164
26.14493043725194,0.027453041373518387,true,1.0075638757483274
26.17238347862546,0.027453041373518387,true,1.0049067164505088
26.20532712827368,0.032943649648222065,true,1.0018213223541603
26.244859507851547,0.039532379577866476,true,0.9982621602438131
26.292298363344987,0.04743885549343977,false,0.994188746408078
26.434614929825305,0.14231656648031932,false,1.1346992033323995
26.505773213065464,0.07115828324015966,false,1.2058574865725475
26.591163152953655,0.08538993988819159,false,1.2912474264607265
26.693631080819486,0.10246792786582991,false,1.3937153543265421
26.81659259425848,0.12296151343899589,false,1.516676867765518
26.964146410385275,0.14755381612679505,false,1.6642306838922911
27.11170022651207,0.14755381612679505,false,1.8117845000190642
27.185477134575468,0.07377690806339753,false,1.8855614080824508
27.22236558860717,0.03688845403169876,false,1.9224498621141466
27.25925404263887,0.03688845403169876,false,1.9593383161458424
27.277698269654717,0.01844422701584938,false,1.9777825431616893
27.28692038316264,0.00922211350792469,false,1.9870046566696136
27.291531439916604,0.004611056753962345,false,1.9916157134235757
27.296142496670566,0.004611056753962345,false,1.9962267701775378
27.30167576477532,0.005533268104754814,false,2.0017600382822938
27.30831568650103,0.006639921725705777,true,2.008399960008001
27.328235451678147,0.01991976517711733,true,1.9885377881265343
27.338195334266704,0.009959882588558665,true,1.9769724553520756
27.36807498203238,0.029879647765675997,true,1.943020342034849
27.403930559351192,0.03585557731881119,true,1.9037108347447809
27.446957252133764,0.04302669278257343,true,1.8585231256434251
27.498589283472853,0.051632031339088114,true,1.8070222916133605
27.560547721079757,0.06195843760690573,true,1.7489278019401584
27.634897846208045,0.07435012512828687,true,1.6842001940450628
27.72411799636199,0.08922015015394424,true,1.613143080759918
27.831182176546722,0.10706418018473308,true,1.5365119103721152
27.959659192768402,0.1284770162216797,true,1.4556126134588911
28.088136208990083,0.1284770162216797,true,1.385284952931382
28.216613225211763,0.1284770162216797,true,1.3241474644241849
28.345090241433443,0.1284770162216797,true,1.270999208490012
28.473567257655123,0.1284770162216797,true,1.2247961802365401
28.602044273876803,0.1284770162216797,true,1.1846308016691778
28.730521290098483,0.1284770162216797,true,1.149714093902554
28.858998306320164,0.1284770162216797,true,1.1193601790448844
28.987475322541844,0.1284770162216797,true,1.0929728073217297
29.051713830652684,0.06423850811083985,true,1.0811018401441126
29.12880004038569,0.07708620973300782,true,1.067911494816917
29.2058862501187,0.07708620973300782,true,1.0557841697228891
29.282972459851706,0.07708620973300782,true,1.044634195231091
29.360058669584713,0.07708620973300782,true,1.0343828058930604
29.39860177445122,0.03854310486650391,true,1.0295712164506634
29.444853500291025,0.04625172583980469,true,1.0240578897037065
29.49110522613083,0.04625172583980469,true,1.0188156238214736
29.514231089050732,0.023125862919902346,true,1.016291948157782
29.541982124554615,0.027751035503882814,true,1.0133463210579414
29.569733160058497,0.027751035503882814,true,1.010488461029753
29.59748419556238,0.027751035503882814,true,1.0077157529903822
29.625235231066263,0.027751035503882814,true,1.0050256597752623
29.652986266570146,0.027751035503882814,true,1.0024157198164643
29.686287509174804,0.03330124260465937,true,0.9993862365789246
29.726249000300395,0.03996149112559125,false,0.9958930667723765
29.84613347367717,0.11988447337677374,false,1.1139683344111646
29.906075710365556,0.05994223668838687,false,1.1739105710995426
29.97800639439162,0.07193068402606424,false,1.245841255125596
